id,companyId,companyName,headquarters,ecosystemName,ecosystemSecondary,primaryTag,leadInvestors,investors,roundType,date,amount,year,yearQuarter
1988,1986,Carbide,Nova Scotia,East Coast,,CyberSecurity,,"Hub Angels Investment Group, Panache Ventures, Concrete Ventures, Innovacorp",Pre-Seed,2019-07-09,1200000,2019,2019 Q3
1989,1987,NorthStar Earth & Space,Montreal,Quebec,Montreal,AI,,"Luxembourg Future Fund, Telesystem Space",Series ?,2021-12-22,56800000,2021,2021 Q4
1990,1989,Highstreet,Vancouver & Toronto,British Columbia,,Metaverse,,"Mechanism Capital, NGC Ventures, Palm Drive Capital, Cherubic Ventures, Jump Trading, GBV, Panony, Shima Capital",Seed,2021-08-18,5000000,2021,2021 Q3
1991,1990,ZipLunch,Toronto,Toronto,,Misc,Techstars,Techstars,Pre-Seed,2021-11-08,25000,2021,2021 Q4
1992,188,Firefly Exchange,Toronto,Toronto,,Blockchain,,"Hypersphere, Polychain, DeFiance, Alameda, CMS, Divergence, MGNR, Altonomy",Series ?,2021-09-14,22800000,2021,2021 Q3
1993,1991,KEEP Labs,Toronto,Toronto,,Hardware,,"David Dube, Globalive Capital, John Bell, Max Schmeiser, Michael Katchen, Michael Nashat",Seed,2021-10-18,2800000,2021,2021 Q4
1994,1992,Tetra Trust,Calgary,Alberta,Calgary,Cryptocurrency,,"Caldwell, Urbana, Mogo, Coinsquare, Coinbase, CNSX Markets, Canadian Securities Exchange",Series ?,2021-07-08,0,2021,2021 Q3
1995,1993,Introhive,New Brunswick,East Coast,,SaaS,PSG,"PSG, BDC Capital, Aegis Group Partners, Evergreen Coast Capital, Mavan Capital Partners",Series C,2021-06-20,100000000,2021,2021 Q2
1996,1993,Introhive,New Brunswick,East Coast,,SaaS,Plante Moran,Plante Moran,Series ?,2020-03-24,0,2020,2020 Q1
1997,1994,Poka,Quebec,Quebec,,SaaS,40 North Ventures,"40 North Ventures, McRock Capital, SE Ventures, CDPQ, Robert Bosch Venture Capital, Leclerc",Series B,2021-06-07,25000000,2021,2021 Q2
1998,1994,Poka,Quebec,Quebec,,SaaS,40 North Ventures,"40 North Ventures, McRock Capital, SE Ventures, CDPQ, Robert Bosch Venture Capital, Leclerc",Series ?,2020-06-02,6400000,2020,2020 Q2
1999,1995,iApotheca,Peterborough,Other,,Platform,,"Leva Capital, York Angels, Valhalla Angels",Pre-Seed,2021-10-29,470000,2021,2021 Q4
2000,1996,Drop Fake,California & Vancouver,British Columbia,,Games,March Gaming,"March Gaming, FunPlus Ventures, CourtsideVC, 1Up Ventures, Aream & Co",Seed,2021-06-30,9000000,2021,2021 Q2
2001,1997,Botpress,Quebec,Quebec,,DevTech,"Decibel, Inovia Capital","Decibel, Inovia Capital, Real Ventures, Panache Ventures, One Way Ventures",Series A,2021-04-28,15000000,2021,2021 Q2
2002,1998,Speakbox,Vancouver,British Columbia,,HealthTech,Techstars,Techstars,Pre-Seed,2021-11-08,25000,2021,2021 Q4
2003,1999,True Angle,Edmonton,Alberta,,HealthTech,,,Seed,2020-11-20,150000,2020,2020 Q4
2004,1999,True Angle,Edmonton,Alberta,,HealthTech,Accelerate Fund,"Accelerate Fund, The51, WATCT, Startup TNT, Thin Air Labs, Aeonian, Birchcliff Partners",Series ?,2021-06-01,1640000,2021,2021 Q2
2005,2000,Biotech Square,Toronto,Toronto,,BioTech,Techstars,Techstars,Pre-Seed,2021-09-14,120000,2021,2021 Q3
2006,2001,Milk Moovement,Nova Scotia,East Coast,,Analytics,Techstars,Techstars,Pre-Seed,2020-09-08,120000,2020,2020 Q3
2007,2002,Sawback Technologies,Calgary,Alberta,Calgary,Analytics,,,Pre-Seed,2021-07-05,0,2021,2021 Q3
2008,2002,Sawback Technologies,Calgary,Alberta,Calgary,Analytics,Sustainable Development Technology Canada,Sustainable Development Technology Canada,Seed,2021-12-09,0,2021,2021 Q4
2009,1546,Awake Labs,Toronto,Toronto,,HealthTech,Techstars,Techstars,Pre-Seed,2021-09-07,120000,2021,2021 Q3
2010,2003,Precision AI,Saskatchewan,Other,,AgTech,"At One Ventures, BDC Capital","At One Ventures, BDC Capital, Fulcrum Global Capital, Golden Opportunities Fund",Seed,2021-05-04,20000000,2021,2021 Q2
2011,2004,Riskfuel,Toronto,Toronto,,FinTech,gener8tor,gener8tor,Pre-Seed,2021-05-11,100000,2021,2021 Q2
2012,2005,Litebulb,Toronto,Toronto,,HRTech,,"Expa, Village Global, Sahil Lavingia",Pre-Seed,2021-10-26,1250000,2021,2021 Q4
2013,964,Moduly,Montreal,Quebec,Montreal,Hardware,Techstars,Techstars,Pre-Seed,2021-09-13,120000,2021,2021 Q3
2014,2006,mia,Montreal,Quebec,Montreal,DevTech,Techstars,Techstars,Pre-Seed,2021-09-13,120000,2021,2021 Q3
2015,2007,Pactima,Ottawa,Ottawa,,Platform,Y Combinator,Y Combinator,Seed,2021-08-31,125000,2021,2021 Q3
2016,2008,Curbie,Saskatchewan,Other,,Marketplace,Conexus Venture Capital,"Conexus Venture Capital, SaskWorks Venture Fund, Broad Street Bulls",Seed,2021-05-10,7000000,2021,2021 Q2
2017,862,Curv Health,Nova Scotia,East Coast,,HealthTech,Techstars,Techstars,Pre-Seed,2021-06-30,120000,2021,2021 Q2
2018,2009,Figbytes,Ottawa,Ottawa,,SaaS,,,Seed,2021-02-09,4460000,2021,2021 Q1
2019,2009,Figbytes,Ottawa,Ottawa,,SaaS,Q-GRG Ventures,Q-GRG Ventures,Series A,2021-04-27,0,2021,2021 Q2
2020,2010,Caddy,Toronto,Toronto,,SaaS,Techstars,Techstars,Pre-Seed,2021-07-19,120000,2021,2021 Q3
2021,2011,Somm,Toronto,Toronto,,FoodTech,"KJSM Ventures, Highlander Wine & Spirits","KJSM Ventures, Highlander Wine & Spirits",Seed,2021-06-24,2000000,2021,2021 Q2
2022,2012,Vendasta,Saskatchewan,Other,,Marketplace,Lugard Road Capital,"Lugard Road Capital, Nicola Wealth, Canadian Business Growth Fund",Series ?,2021-05-27,119500000,2021,2021 Q2
2023,2012,Vendasta,Saskatchewan,Other,,Marketplace,Canadian Business Growth Fund,"Canadian Business Growth Fund, Comporium, SaskWorks Venture Fund, Vanedge Capital Partners, BDC Capital",Series ?,2019-07-17,40000000,2019,2019 Q3
2024,2013,Replica Analytics,Ottawa,Ottawa,,Data,Nina Capital,Nina Capital,Series ?,2021-01-18,0,2021,2021 Q1
2025,2014,TrojAI,New Brunswick,East Coast,,CyberSecurity,Techstars,"Techstars, New Brunswick Innovation Foundation, Concrete Ventures",Seed,2021-01-15,750000,2021,2021 Q1
2026,2014,TrojAI,New Brunswick,East Coast,,CyberSecurity,Techstars,Techstars,Pre-Seed,2020-10-05,120000,2020,2020 Q4
2027,2015,BreatheSuite,Newfoundland,East Coast,,HealthTech,Venture NL,Venture NL,Pre-Seed,2019-10-24,550000,2019,2019 Q4
2028,2015,BreatheSuite,Newfoundland,East Coast,,HealthTech,Venture NL,"Venture NL, Killick Capital",Seed,2021-01-15,1200000,2021,2021 Q1
2029,2016,Qohash,Quebec,Quebec,,CyberSecurity,Desjardin Capital,Desjardin Capital,Seed,2019-01-14,2000000,2019,2019 Q1
2030,2016,Qohash,Quebec,Quebec,,CyberSecurity,FINTOP Capital,"FINTOP Capital, Desjardin Capital",Series A,2021-01-14,8000000,2021,2021 Q1
2032,2020,Bold Commerce,Manitoba,Other,,eCommerce,"Whitecap Venture Partners, Round13 Capital","Whitecap Venture Partners, Round13 Capital",Series A,2019-01-16,22000000,2019,2019 Q1
2033,2020,Bold Commerce,Manitoba,Other,,eCommerce,OMERS Ventures,"OMERS Ventures, Whitecap Venture Partners, Round13 Capital",Series B,2021-01-19,35000000,2021,2021 Q1
2034,2021,ProductionAR,Alberta,Alberta,,AR,Techstars,Techstars,Pre-Seed,2021-01-27,120000,2021,2021 Q1
2035,2022,dealcloser,Alberta,Alberta,,LegalTech,Bryce Catalyst,Bryce Catalyst,Seed,2021-01-26,2225000,2021,2021 Q1
2036,2023,Hyperion Global Energy,Ottawa,Ottawa,,CleanTech,Techstars,Techstars,Pre-Seed,2021-01-26,120000,2021,2021 Q1
2037,2023,Hyperion Global Energy,Ottawa,Ottawa,,CleanTech,Capital Angel Network,"Capital Angel Network, Natural Gas Innovation Fund, Techstars",Seed,2021-04-09,2000000,2021,2021 Q2
2038,276,Headversity,Calgary,Alberta,Calgary,EdTech,Level Equity,"Level Equity, Westcap Management, Birchcliff Partners",Series A,2022-01-05,12700000,2022,2022 Q1
2039,2014,TrojAI,New Brunswick,East Coast,,CyberSecurity,"Flying Fish Ventures, Build Ventures","Flying Fish Ventures, Build Ventures, Techstars, Concrete Ventures, New
Brunswick Innovation Foundation",Seed,2022-01-06,3000000,2022,2022 Q1
2040,2026,Assent Compliance,Ottawa,Ottawa,,SaaS,Vista Equity Partners,Vista Equity Partners,Series D,2022-01-07,446500000,2022,2022 Q1
2041,2028,Finneo,Toronto,Toronto,,FinTech,Techstars,Techstars,Pre-Seed,2019-09-09,120000,2019,2019 Q3
2042,2029,Showbie,Alberta,Alberta,,EdTech,Rhino Ventures,"Rhino Ventures, Point Nine Capital, Azure Capital",Series A,2020-08-20,5000000,2020,2020 Q3
2043,2029,Showbie,Alberta,Alberta,,EdTech,Rhino Ventures,"Rhino Ventures, ATB Private Equity",Series A,2021-02-04,7500000,2021,2021 Q1
2044,2031,Talem Health Analytics,Nova Scotia,East Coast,,Analytics,Innovacorp,"Innovacorp, HOLT Accelerator",Seed,2021-02-11,2300000,2021,2021 Q1
2045,2032,CatalX,Vancouver,British Columbia,,Cryptocurrency,LiteLink Technologies,LiteLink Technologies,Seed,2021-02-16,2000000,2021,2021 Q1
2046,2034,RocketRez,Manitoba,Other,,TravelTech,Blueprint Equity,"Blueprint Equity, TIMIA Capital",Series A,2021-02-18,8400000,2021,2021 Q1
2047,2035,Browze,Toronto,Toronto,,Marketplace,Valor Siren Ventures,Valor Siren Ventures,Series A,2021-06-21,12500000,2021,2021 Q2
2048,2036,Epoch,Kitchener/Toronto & California,Waterloo Region,,HRTech,,"Maschmeyer Group Ventures, Gelt VC",Pre-Seed,2021-01-01,1000000,2021,2021 Q1
2049,2037,SomaDetect,New Brunswick,East Coast,,AgTech,,"New Brunswick Innovation Foundation, Western New York Impact Investment Fund, New York Ventures",Seed,2019-08-12,2600000,2019,2019 Q3
2050,2037,SomaDetect,New Brunswick,East Coast,,AgTech,AgCapital Canada,"AgCapital Canada, Merck Animal Health Ventures, Builders VC, Cavallo Ventures",Series A,2021-03-02,6000000,2021,2021 Q1
2051,2038,ClearRisk,St. John's,East Coast,,SaaS,,,Series ?,2021-03-15,2500000,2021,2021 Q1
2052,2039,RealData AI,Nova Scotia,East Coast,,AgTech,Techstars,Techstars,Pre-Seed,2019-10-15,120000,2019,2019 Q4
2053,2039,RealData AI,Nova Scotia,East Coast,,AgTech,S2G Ventures,S2G Ventures,Seed,2021-04-26,2500000,2021,2021 Q2
2054,2040,Classcraft,Quebec,Quebec,,EdTech,Investissement Quebec,"Investissement Quebec, Whitecap Venture Partners, Brightspark Ventures, MaRS Catalyst Fund",Series A,2019-09-17,10000000,2019,2019 Q3
2055,2040,Classcraft,Quebec,Quebec,,EdTech,Brightspark Ventures,"Brightspark Ventures, Whitecap Venture Partners, Amplify Capital, Theodorus Investment Funds, Unreasonable Collective",Series ?,2021-03-26,4500000,2021,2021 Q1
2056,1912,Bolt Logistics,Toronto,Toronto,,LogisticsTech,Whitecap Venture,"Whitecap Venture, Intact Ventures, MIG, Michael Hyatt, Cowie Capital Partners",Series ?,2021-03-30,20000000,2021,2021 Q1
2057,1912,Bolt Logistics,Toronto,Toronto,,LogisticsTech,Whitecap Venture Partners,"Whitecap Venture Partners, Michael Hyatt, MIG Group, Dream Maker Ventures, Cowie Capital Partners",Series A,2019-12-13,13200000,2019,2019 Q4
2058,2041,Trust Science,Alberta,Alberta,,FinTech,,,Series ?,2021-01-05,7500000,2021,2021 Q1
2059,2042,Nanoprecise,Alberta,Alberta,,Analytics,Sensata Technologies,Sensata Technologies,Series ?,2021-05-05,0,2021,2021 Q2
2060,2043,Contentfly,Toronto,Toronto,,MarTech,Khosla Ventures,"Khosla Ventures, Y Combinator, Global Founders Capital",Series A,2021-04-13,11200000,2021,2021 Q2
2061,2044,QRA,Halifax,East Coast,,Analytics,,"Newfund, BDC Capital",Series ?,2021-04-12,3800000,2021,2021 Q2
2062,2045,dcbel,Montreal,Quebec,Montreal,CleanTech,,"Coatue Management, Real Ventures, WTI,  Narrative Fund",Series ?,2021-04-14,40000000,2021,2021 Q2
2063,2046,Tenera,Halifax,East Coast,,HealthTech,,,Series ?,2021-05-10,750000,2021,2021 Q2
2064,1017,Resemble AI,Toronto,Toronto,,AI,,"Craft Ventures, Betaworks, AET Fund, and firstminute Capital",Seed,2019-12-09,2000000,2019,2019 Q4
2065,2047,7shifts,Saskatchewan,Other,,SaaS,Napier Park Financial Partners,"Napier Park Financial Partners, Teamworthy Ventures, Relay Ventures",Series A,2019-01-24,10000000,2019,2019 Q1
2066,2047,7shifts,Saskatchewan,Other,,SaaS,Enlightened Hospitality Investments,"Enlightened Hospitality Investments, Ten Coves Capital, Relay Ventures, Conexus Venture Capital",Series B,2021-05-27,21500000,2021,2021 Q2
2067,2048,RIDDL,New Brunswick,East Coast,,SaaS,,,Pre-Seed,2019-11-21,25000,2019,2019 Q4
2068,2048,RIDDL,New Brunswick,East Coast,,SaaS,,"East Valley Ventures, New Brunswick Innovation Foundation",Seed,2021-06-03,1300000,2021,2021 Q2
2069,2049,Croptimistic,Saskatchewan,Other,,AgTech,Forage Capital Partners,Forage Capital Partners,Series A,2021-06-03,5200000,2021,2021 Q2
2070,2051,Best Athletes,Kitchener,Waterloo Region,,SaaS,,,Equity Crowdfunding,2021-06-10,137402,2021,2021 Q2
2071,2052,Data Sentinel,Toronto,Toronto,,CyberSecurity,Brightspark Ventures,"Brightspark Ventures, Sentiero Ventures, Delbridge Capital Partners",Seed,2021-06-11,3600000,2021,2021 Q2
2072,2053,Agendrix,Quebec,Quebec,,SaaS,"BDC Capital, Desjardins Capital","BDC Capital, Desjardins Capital",Series ?,2021-06-22,4200000,2021,2021 Q2
2073,2054,Trendi,Vancouver,British Columbia,,AgTech,"WGG Capital Canada, Vestech Partners","WGG Capital Canada, Vestech Partners",Seed,2021-06-28,2250000,2021,2021 Q2
2074,2055,Evidence,Toronto,Toronto,,DevTech,Y Combinator,Y Combinator,Seed,2021-09-01,125000,2021,2021 Q3
2075,2056,GoodKind,Toronto,Toronto,,VideoTech,Y Combinator,Y Combinator,Seed,2021-08-31,125000,2021,2021 Q3
2076,2057,HTuO Biosciences,Vancouver,British Columbia,,BioTech,"VANTEC Entrepreneurs Fund, SWAN Venture Fund","VANTEC Entrepreneurs Fund, SWAN Venture Fund",Pre-Seed,2021-09-24,884000,2021,2021 Q3
2077,2058,Matidor.com,Vancouver,British Columbia,,SaaS,Y Combinator,Y Combinator,Seed,2021-08-31,125000,2021,2021 Q3
2078,2059,Scispot.io,Kitchener,Waterloo Region,,SaaS,Y Combinator,Y Combinator,Seed,2021-08-31,125000,2021,2021 Q3
2079,2060,Sleek,Toronto,Toronto,,eCommerce,Y Combinator,Y Combinator,Seed,2021-09-01,125000,2021,2021 Q3
2080,2061,Gravvity,Toronto,Toronto,,Metaverse,,,Equity Crowdfunding,2021-12-10,872783,2021,2021 Q4
2081,2062,Proteoform Scientific,Nova Scotia,East Coast,,BioTech,Alexander Capital L.P.,Alexander Capital L.P.,Seed,2019-07-15,290000,2019,2019 Q3
2082,2062,Proteoform Scientific,Nova Scotia,East Coast,,BioTech,Alexander Capital L.P.,Alexander Capital L.P.,Seed,2021-09-27,594681,2021,2021 Q3
2083,2064,Tier1 Financial Solutions,Toronto,Toronto,,FinTech,"Wavecrest Growth Partners, MassMutual Ventures","Wavecrest Growth Partners, MassMutual Ventures",Series ?,2022-01-04,0,2022,2022 Q1
2084,2065,Future Fertility,Toronto,Toronto,,HealthTech,M Ventures,"M Ventures, Whitecap Venture Partners",Series A,2022-01-06,7600000,2022,2022 Q1
2085,2067,Swae,Vancouver,British Columbia,,SaaS,,"William Eisenman Family Office, Global Market Enterprises, Tres Monos Capital, VentureSouq, Cordelia Capital",Seed,2022-01-10,750000,2022,2022 Q1
2086,1963,Withe,Vancouver,British Columbia,,SaaS,On Deck ODX,On Deck ODX,Pre-Seed,2022-01-10,125000,2022,2022 Q1
2087,2068,Nnect,Vancouver,British Columbia,,SaaS,On Deck ODX,On Deck ODX,Pre-Seed,2022-01-10,125000,2022,2022 Q1
2088,2069,Moment Wealth,Toronto,Toronto,,FinTech,On Deck ODX,On Deck ODX,Pre-Seed,2022-01-10,125000,2022,2022 Q1
2089,2070,Nuport.io,Vancouver,British Columbia,,LogisticsTech,On Deck ODX,On Deck ODX,Pre-Seed,2022-01-10,125000,2022,2022 Q1
2090,293,Hydrostor,Toronto,Toronto,,GreenTech,Goldman Sachs Asset Management,Goldman Sachs Asset Management,Series ?,2022-01-10,315000000,2022,2022 Q1
2091,2072,Unreserved,Ottawa,Ottawa,,PropertyTech,Ryan O’Connor,"Ryan O’Connor, Intercap, Simon Dean",Seed,2022-01-13,33850000,2022,2022 Q1
2092,503,Provision Analytics,Calgary,Alberta,Calgary,Analytics,Level 46 Investments,"Level 46 Investments, Trailhead Capital, Serra Ventures, Waterpoint Lane, Voyager",Series A,2022-01-13,6000000,2022,2022 Q1
2093,87,Boosted.ai,Toronto,Toronto,,FinTech,"Ten Coves Capital, Spark Capital","Ten Coves Capital, Spark Capital, Portage Ventures, HarbourVest Partners, RBC Capital",Series B,2022-01-13,43700000,2022,2022 Q1
2094,1071,Together,Toronto,Toronto,,SaaS,AltaIR Capital,"AltaIR Capital, TRAC, Garage Capital, Rebel Fund, Funders Club",Series A,2022-01-14,6200000,2022,2022 Q1
2095,2073,Wyvern,Alberta,Alberta,,GeoTech,Y Combinator,Y Combinator,Seed,2022-01-17,156000,2022,2022 Q1
2096,2073,Wyvern,Alberta,Alberta,,GeoTech,,"Unpopular Ventures, Red Thread Ventures, Maple Leaf Angels, INP Capital, Emerging Ventures",Pre-Seed,2022-01-17,1090000,2022,2022 Q1
2097,2073,Wyvern,Alberta,Alberta,,GeoTech,MaC Venture Capital,"MaC Venture Capital, Soma Capital, Liquid 2 Ventures, Gaingels",Seed,2022-01-17,2810000,2022,2022 Q1
2098,2058,Matidor.com,Vancouver,British Columbia,,SaaS,"Space Capital, Cathexis Ventures, Equal Opportunity Ventures","Space Capital, Cathexis Ventures, Equal Opportunity Ventures, EO Ventures",Seed,2022-01-17,2160000,2022,2022 Q1
2099,2074,PainWorth,Alberta,Alberta,,LegalTech,2048 Ventures,"2048 Ventures, Panache Ventures, Mistral Venture Partners",Seed,2022-01-17,2100000,2022,2022 Q1
2100,2075,Hyivy Health,Waterloo,Waterloo Region,,HealthTech,,"Threshold Impact, Beresford Ventures, Equation Angels, Zambon Research Venture, The51, OCI, iGan, Arch Angels, Velocity",Pre-Seed,2022-01-18,1100000,2022,2022 Q1
2101,110,Canalyst,Vancouver,British Columbia,,FinTech,Dragoneer Investment Group,"Dragoneer Investment Group, Canada Pension Plan Investment Board, Alta Fox Capital, HighSage Ventures, Vanedge Capital, ScaleUP Ventures. ",Series C,2022-01-18,87260000,2022,2022 Q1
2102,2076,Goodlawyer,Calgary,Alberta,Calgary,LegalTech,,,Pre-Seed,2022-01-20,1000000,2022,2022 Q1
2103,728,1Password,Toronto,Toronto,,CyberSecurity,ICONIQ Growth,"ICONIQ Growth, Tiger Global, Lightspeed Venture Partners, Backbone Angels, Salesforce Ventures, Accel, Slack Fund",Series C,2022-01-19,744000000,2022,2022 Q1
2104,1438,Shakepay,Montreal,Quebec,Montreal,Cryptocurrency,QED Investors,"QED Investors, Boost VC, BoxOne Ventures, Golden Ventures, Broadhaven",Series A,2022-01-20,44000000,2022,2022 Q1
2105,257,Funnelytics,Toronto,Toronto,,MarTech,GreenSky Capital,"GreenSky Capital, MaRS Investment Accelerator Fund ",Seed,2022-01-20,1850000,2022,2022 Q1
2106,2077,Diversio,Toronto,Toronto,,HRTech,First Round Capital,"First Round Capital, Golden Ventures, Chandaria Family Holdings",Series A,2022-01-20,8130000,2022,2022 Q1
2107,2078,Ionomr,Vancouver,British Columbia,,CleanTech,"Shell Ventures, Finindus","Shell Ventures, Finindus, Chevron Technology Ventures, NGIF Cleantech Ventures, Pallasite Ventures",Series A,2022-01-21,18700000,2022,2022 Q1
2108,2079,Syantra,Calgary,Alberta,Calgary,BioTech,,"Accelerate Fund, Plug and Play, Alberta Innovates, Innovate Edmonton, Opportunity Calgary Investment Fund",Series A,2022-01-20,6800000,2022,2022 Q1
2109,72,BenchSci,Toronto,Toronto,,HealthTech,"Inovia Capital, TCV","Inovia Capital, TCV",Series C,2022-01-24,63000000,2022,2022 Q1
2110,2080,Lawbrokr,Toronto,Toronto,,Marketplace,Bryker Capital,"Bryker Capital, Daniel Klass, Neil Grunberg, Sam Duboc",Pre-Seed,2022-01-24,785000,2022,2022 Q1
2111,2081,HomeTeam Live,Saskatchewan,Other,,VideoTech,,,Pre-Seed,2022-01-24,450000,2022,2022 Q1
2112,2083,Brilliant Matters,Quebec,Quebec,,CleanTech,Ecofuel Fund,"Ecofuel Fund, Investissement Québec, Anges Québec, GSI Creos Corporation",Seed,2021-09-23,3500000,2021,2021 Q3
2113,2084,ClearEstate,Montreal,Quebec,Montreal,FinTech,,"Torstar Corporation, Triangle Capital Corporation, NAventures, Diagram Ventures ",Seed,2021-06-16,2500000,2021,2021 Q2
2114,153,Connect&GO,Montreal,Quebec,Montreal,Wearables,,,Series ?,2021-11-15,3807450,2021,2021 Q4
2115,2085,Foko Retail,Quebec,Quebec,,RetailTech,BDC Capital,BDC Capital,Series ?,2021-02-17,3000000,2021,2021 Q1
2116,981,One Silicon Chip Photonics,Montreal,Quebec,Montreal,Hardware,Sustainable Development Technology Canada,Sustainable Development Technology Canada,Series ?,2021-11-30,3200000,2021,2021 Q4
2117,2086,ORA,Montreal,Quebec,Montreal,AudioTech,Ecofuel Fund,"Ecofuel Fund, Export Development Canada, BDC Capital, TandemLaunch, BoxOne Ventures",Seed,2021-06-15,3000000,2021,2021 Q2
2118,2087,OSF Digital,Quebec,Quebec,,SaaS,Delta-v Capital,"Delta-v Capital, Salesforce Ventures",Series ?,2021-05-22,54600000,2021,2021 Q2
2119,2088,Vodra,Montreal,Quebec,Montreal,Marketplace,,"Twin Apex Capital, Transform Ventures, CCIX Global, MEXC Global, Reblock Digital, BBS Finance, Tokenova, Aldrin, Starter Capital",Pre-Seed,2021-10-30,1300000,2021,2021 Q4
2120,2089,MintList,Vancouver,British Columbia,,Marketplace,StandUp Ventures,"StandUp Ventures, Nicola Wealth, WUTIF Capital",Seed,2022-01-27,2760000,2022,2022 Q1
2121,2091,Dyspatch,Victoria,British Columbia,,MarTech,Gradient Ventures,Gradient Ventures,Series ?,2022-01-25,7663800,2022,2022 Q1
2122,2092,Chroma,Calgary,Alberta,Calgary,FinTech,Accelerate Fund,Accelerate Fund,Series ?,2022-01-24,0,2022,2022 Q1
2123,2093,Functionland,Toronto,Toronto,,Blockchain,,"Outlier Ventures, Protocol Labs, Master Ventures, Delta Blockchain Fund",Seed,2022-01-25,1405260,2022,2022 Q1
2124,2094,Trellis,Ottawa,Ottawa,,AdTech,Sentiero Ventures,Sentiero Ventures,Seed,2022-01-25,1915740,2022,2022 Q1
