id,dealId,companyId,companyName,headquarters,investorId,investorName,leadInvestorFlag,ecosystemName,ecosystemSecondary,date,year,yearQuarter,roundType,investorCountry
2549,1751,1823,D3 Security,Vancouver,1198,Vistara Growth,1,British Columbia,,2021-08-31,2021,2021 Q3,Series ?,Canada
2550,1752,1829,Audette,Victoria,25,Active Impact Investments,1,British Columbia,,2021-09-02,2021,2021 Q3,Seed,Canada
2551,1752,1829,Audette,Victoria,628,Panache Ventures,0,British Columbia,,2021-09-02,2021,2021 Q3,Seed,Canada
2552,1752,1829,Audette,Victoria,1283,Powerhouse Ventures,0,British Columbia,,2021-09-02,2021,2021 Q3,Seed,USA
2553,1752,1829,Audette,Victoria,1284,Turnham Green Capital,0,British Columbia,,2021-09-02,2021,2021 Q3,Seed,Canada
2554,1754,1449,Gallea,Montreal,778,Telegraph Hill Capital,1,Quebec,Montreal,2021-09-10,2021,2021 Q3,Seed,USA
2555,1754,1449,Gallea,Montreal,671,Real Ventures,0,Quebec,Montreal,2021-09-10,2021,2021 Q3,Seed,Canada
2556,1754,1449,Gallea,Montreal,70,Anges Québec,0,Quebec,Montreal,2021-09-10,2021,2021 Q3,Seed,Canada
2557,1755,936,Irwin,Toronto,1288,K1 Investment Management,1,Toronto,,2021-09-09,2021,2021 Q3,Series A,USA
2558,1756,1830,Nuula,Toronto,264,Edison Partners,1,Toronto,,2021-09-09,2021,2021 Q3,Series ?,USA
2559,1757,34,Aon3d,Montreal,1290,SineWave Ventures,1,Quebec,Montreal,2021-09-08,2021,2021 Q3,Series A,USA
2560,1757,34,Aon3d,Montreal,1042,AlleyCorp,0,Quebec,Montreal,2021-09-08,2021,2021 Q3,Series A,USA
2561,1757,34,Aon3d,Montreal,872,Y Combinator,0,Quebec,Montreal,2021-09-08,2021,2021 Q3,Series A,USA
2562,1757,34,Aon3d,Montreal,104,BDC Capital,0,Quebec,Montreal,2021-09-08,2021,2021 Q3,Series A,Canada
2563,1757,34,Aon3d,Montreal,628,Panache Ventures,0,Quebec,Montreal,2021-09-08,2021,2021 Q3,Series A,Canada
2564,1757,34,Aon3d,Montreal,1294,MANA Ventures,0,Quebec,Montreal,2021-09-08,2021,2021 Q3,Series A,USA
2565,1758,1831,Cohere,Toronto,421,Index Ventures,1,Toronto,,2021-09-08,2021,2021 Q3,Series A,USA
2566,1758,1831,Cohere,Toronto,1295,Section 32,0,Toronto,,2021-09-08,2021,2021 Q3,Series A,USA
2567,1758,1831,Cohere,Toronto,663,Radical Ventures,0,Toronto,,2021-09-08,2021,2021 Q3,Series A,Canada
2568,1759,1832,Creative Layer,Ottawa,803,Tobias Lütke,1,Ottawa,,2021-09-08,2021,2021 Q3,Seed,Canada
2569,1759,1832,Creative Layer,Ottawa,164,Celtic House Venture Partners,1,Ottawa,,2021-09-08,2021,2021 Q3,Seed,Canada
2570,1760,1837,talkatoo,Halifax,1292,Klick Ventures,1,East Coast,,2021-08-30,2021,2021 Q3,Series ?,Canada
2571,1760,1837,talkatoo,Halifax,937,Concrete Ventures,0,East Coast,,2021-08-30,2021,2021 Q3,Series ?,Canada
2572,1760,1837,talkatoo,Halifax,354,Globalive Capital,0,East Coast,,2021-08-30,2021,2021 Q3,Series ?,Canada
2573,1761,1833,Buildable,Toronto,687,Ripple Ventures,1,Toronto,,2021-08-16,2021,2021 Q3,Seed,Canada
2574,1761,1833,Buildable,Toronto,358,Golden Ventures,0,Toronto,,2021-08-16,2021,2021 Q3,Seed,Canada
2575,1761,1833,Buildable,Toronto,846,Village Global,0,Toronto,,2021-08-16,2021,2021 Q3,Seed,USA
2576,1762,1838,Prairie Robotics,Regina,1282,Conexus Venture Capital,1,Other,,2021-07-15,2021,2021 Q3,Seed,Canada
2577,1763,1835,Float,Toronto,764,Susa Ventures,1,Toronto,,2021-09-13,2021,2021 Q3,Seed,USA
2578,1763,1835,Float,Toronto,358,Golden Ventures,1,Toronto,,2021-09-13,2021,2021 Q3,Seed,Canada
2579,1763,1835,Float,Toronto,908,Tiny Capital,0,Toronto,,2021-09-13,2021,2021 Q3,Seed,Canada
2580,1763,1835,Float,Toronto,337,Garage Capital,0,Toronto,,2021-09-13,2021,2021 Q3,Seed,Canada
2581,1763,1835,Float,Toronto,351,Global Founders Capital,0,Toronto,,2021-09-13,2021,2021 Q3,Seed,Germany
2582,1764,1834,Gray Wolf Analytics,Fredericton,990,New Brunswick Innovation Foundation,1,East Coast,,2021-09-08,2021,2021 Q3,Series ?,Canada
2583,1766,1839,CruxOCM,Calgary,143,Bullpen Capital,1,Alberta,Calgary,2021-09-14,2021,2021 Q3,Seed,USA
2584,1766,1839,CruxOCM,Calgary,1109,Industry Ventures,0,Alberta,Calgary,2021-09-14,2021,2021 Q3,Seed,USA
2585,1766,1839,CruxOCM,Calgary,1287,Cendana Capital,0,Alberta,Calgary,2021-09-14,2021,2021 Q3,Seed,USA
2586,1766,1839,CruxOCM,Calgary,1286,Angular Ventures,0,Alberta,Calgary,2021-09-14,2021,2021 Q3,Seed,United Kingdom
2587,1766,1839,CruxOCM,Calgary,689,Root Ventures,0,Alberta,Calgary,2021-09-14,2021,2021 Q3,Seed,USA
2588,1766,1839,CruxOCM,Calgary,358,Golden Ventures,0,Alberta,Calgary,2021-09-14,2021,2021 Q3,Seed,Canada
2589,1767,1840,Millions.co,Toronto,1291,Volition Capital,1,Toronto,,2021-09-14,2021,2021 Q3,Series A,USA
2590,1768,365,LQT Therapeutics,Quebec,919,Alexandria Venture Investments,0,Quebec,,2021-08-10,2021,2021 Q3,Series A,USA
2591,1768,365,LQT Therapeutics,Quebec,64,Amplitude Venture Capital,1,Quebec,,2021-08-10,2021,2021 Q3,Series A,Canada
2592,1768,365,LQT Therapeutics,Quebec,921,Amzak Health Investors,0,Quebec,,2021-08-10,2021,2021 Q3,Series A,USA
2593,1768,365,LQT Therapeutics,Quebec,314,Fonds de solidarité FTQ,0,Quebec,,2021-08-10,2021,2021 Q3,Series A,Canada
2594,1768,365,LQT Therapeutics,Quebec,514,Lumira Ventures,0,Quebec,,2021-08-10,2021,2021 Q3,Series A,Canada
2595,1769,1841,Angel Host,Montreal,236,Desjardins Capital,0,Quebec,Montreal,2021-08-26,2021,2021 Q3,Seed,Canada
2596,1769,1841,Angel Host,Montreal,628,Panache Ventures,0,Quebec,Montreal,2021-08-26,2021,2021 Q3,Seed,Canada
2597,1769,1841,Angel Host,Montreal,866,White Star Capital,1,Quebec,Montreal,2021-08-26,2021,2021 Q3,Seed,USA
2598,1770,1842,Arvis Games,Montreal,1289,Re-Pie Asset Management,1,Quebec,Montreal,2021-09-01,2021,2021 Q3,Seed,Turkey
2601,1772,1844,Nexii,Vancouver,404,Honeywell,1,British Columbia,,2021-09-08,2021,2021 Q3,Series ?,USA
2602,1775,1847,Bright,Halifax,1026,WELL Ventures,1,East Coast,,2021-07-21,2021,2021 Q3,Seed,Canada
2605,1777,1848,Revolve Surgical,Toronto,872,Y Combinator,1,Toronto,,2021-08-31,2021,2021 Q3,Seed,USA
2606,1778,758,Mero Technologies,Toronto,1285,Fresco Capital,1,Toronto,,2021-08-10,2021,2021 Q3,Seed,USA
2608,1760,1837,talkatoo,Halifax,1293,Blu Venture Investors,0,East Coast,,2021-08-30,2021,2021 Q3,Series ?,USA
2611,1779,410,NEO Financial,Calgary,882,Valar Ventures,1,Alberta,Calgary,2021-09-15,2021,2021 Q3,Series B,USA
2612,1780,958,MedStack,Toronto,1293,Blu Venture Investors,1,Toronto,,2021-09-15,2021,2021 Q3,Seed,USA
2613,1780,958,MedStack,Toronto,780,Telus Ventures,1,Toronto,,2021-09-15,2021,2021 Q3,Seed,Canada
2614,1780,958,MedStack,Toronto,1281,York IE,0,Toronto,,2021-09-15,2021,2021 Q3,Seed,USA
2615,1780,958,MedStack,Toronto,1296,Argonautic Ventures,0,Toronto,,2021-09-15,2021,2021 Q3,Seed,Cayman Islands
2616,1780,958,MedStack,Toronto,1297,Archangel Network of Funds,0,Toronto,,2021-09-15,2021,2021 Q3,Seed,Canada
2617,1781,1119,Rewind,Ottawa,433,Insight Partners,1,Ottawa,,2021-09-15,2021,2021 Q3,Series B,USA
2618,1782,1850,Private AI,Toronto,319,Forum Ventures,1,Toronto,,2021-09-15,2021,2021 Q3,Seed,USA
2619,1782,1850,Private AI,Toronto,241,Differential Ventures,0,Toronto,,2021-09-15,2021,2021 Q3,Seed,USA
2620,1782,1850,Private AI,Toronto,1298,Shasta Ventures,0,Toronto,,2021-09-15,2021,2021 Q3,Seed,USA
2621,1782,1850,Private AI,Toronto,1299,Hyperplane Venture Capital,0,Toronto,,2021-09-15,2021,2021 Q3,Seed,USA
2622,1782,1850,Private AI,Toronto,1300,Parliament Angels,0,Toronto,,2021-09-15,2021,2021 Q3,Seed,Canada
2623,1783,1851,Proposify,Halifax,1111,Innovacorp,1,East Coast,,2021-09-15,2021,2021 Q3,Series A,Canada
2624,1783,1851,Proposify,Halifax,152,Canadian Business Growth Fund,1,East Coast,,2021-09-15,2021,2021 Q3,Series A,Canada
2625,1784,1852,CarDoor,Toronto,323,Framework Venture Partners,1,Toronto,,2021-09-15,2021,2021 Q3,Seed,Canada
2626,1785,251,Foxquilt,Toronto,512,Luge Capital,1,Toronto,,2021-09-16,2021,2021 Q3,Series A,Canada
2627,1785,251,Foxquilt,Toronto,721,Side Door Ventures,0,Toronto,,2021-09-16,2021,2021 Q3,Series A,USA
2628,1785,251,Foxquilt,Toronto,292,Extreme Venture Partners,0,Toronto,,2021-09-16,2021,2021 Q3,Series A,Canada
2629,1786,1854,Sparrow Biologic,Halifax,1301,Killick Capital,1,East Coast,,2021-09-16,2021,2021 Q3,Seed,Canada
2630,1788,1855,LearnExperts,Ottawa,1302,Sand Hill North,1,Ottawa,,2021-09-17,2021,2021 Q3,Seed,Canada
2631,1788,1855,LearnExperts,Ottawa,532,MaRS Investment Accelerator Fund,0,Ottawa,,2021-09-17,2021,2021 Q3,Seed,Canada
2632,1788,1855,LearnExperts,Ottawa,1230,Capital Angel Network,0,Ottawa,,2021-09-17,2021,2021 Q3,Seed,Canada
2633,1788,1855,LearnExperts,Ottawa,525,Maple Leaf Angels,0,Ottawa,,2021-09-17,2021,2021 Q3,Seed,Canada
2634,1788,1855,LearnExperts,Ottawa,1095,Georgian Angel Network,0,Ottawa,,2021-09-17,2021,2021 Q3,Seed,USA
2635,1791,65,Battlesnake,Victoria,508,Liquid 2 Ventures,0,British Columbia,,2021-09-16,2021,2021 Q3,Seed,USA
2636,1792,1861,LayerZero,Vancouver,1136,Multicoin Capital,1,British Columbia,,2021-09-16,2021,2021 Q3,Series A,USA
2637,1792,1861,LayerZero,Vancouver,724,Sino Global Capital,0,British Columbia,,2021-09-16,2021,2021 Q3,Series A,China
2638,1792,1861,LayerZero,Vancouver,1004,Robot Ventures,0,British Columbia,,2021-09-16,2021,2021 Q3,Series A,USA
2639,1792,1861,LayerZero,Vancouver,409,Hypersphere Ventures,0,British Columbia,,2021-09-16,2021,2021 Q3,Series A,USA
2640,1792,1861,LayerZero,Vancouver,887,Protocol Ventures,0,British Columbia,,2021-09-16,2021,2021 Q3,Series A,
2641,1793,1654,PhenoTips,Toronto,372,GreenSky Capital,1,Toronto,,2021-09-21,2021,2021 Q3,Seed,Canada
2642,1793,1654,PhenoTips,Toronto,1194,Toronto Innovation Acceleration Partners,0,Toronto,,2021-09-21,2021,2021 Q3,Seed,Canada
2643,1793,1654,PhenoTips,Toronto,793,Thin Air Labs,0,Toronto,,2021-09-21,2021,2021 Q3,Seed,Canada
2644,1794,1862,Sybioticware,Sudbury,372,GreenSky Capital,1,Other,,2021-08-23,2021,2021 Q3,Seed,Canada
2645,1795,1863,Daylight Automation,Toronto,108,Bessemer Venture Partners,1,Toronto,,2020-03-01,2020,2020 Q1,Seed,USA
2646,1795,1863,Daylight Automation,Toronto,358,Golden Ventures,0,Toronto,,2020-03-01,2020,2020 Q1,Seed,Canada
2647,1796,1863,Daylight Automation,Toronto,692,RTP Global,1,Toronto,,2021-09-21,2021,2021 Q3,Series A,United Kingdom
2648,1796,1863,Daylight Automation,Toronto,108,Bessemer Venture Partners,1,Toronto,,2021-09-21,2021,2021 Q3,Series A,USA
2649,1796,1863,Daylight Automation,Toronto,358,Golden Ventures,1,Toronto,,2021-09-21,2021,2021 Q3,Series A,Canada
2650,1797,172,Dapper Labs,Vancouver,186,Coatue,1,British Columbia,,2021-09-21,2021,2021 Q3,Series D,USA
2651,1797,172,Dapper Labs,Vancouver,381,GV,0,British Columbia,,2021-09-21,2021,2021 Q3,Series D,USA
2652,1797,172,Dapper Labs,Vancouver,841,Version One Ventures,0,British Columbia,,2021-09-21,2021,2021 Q3,Series D,Canada
2653,1797,172,Dapper Labs,Vancouver,1303,Bond,0,British Columbia,,2021-09-21,2021,2021 Q3,Series D,USA
2654,1797,172,Dapper Labs,Vancouver,348,GIC,0,British Columbia,,2021-09-21,2021,2021 Q3,Series D,Singapore
2655,1798,1864,3D BioFibR,Halifax,937,Concrete Ventures,0,East Coast,,2021-09-23,2021,2021 Q3,Seed,Canada
2656,1798,1864,3D BioFibR,Halifax,354,Globalive Capital,0,East Coast,,2021-09-23,2021,2021 Q3,Seed,Canada
2657,1799,1865,Convictional,Toronto,809,Tribe Capital,1,Toronto,,2019-10-11,2019,2019 Q4,Seed,USA
2658,1799,1865,Convictional,Toronto,337,Garage Capital,0,Toronto,,2019-10-11,2019,2019 Q4,Seed,Canada
2659,1801,1866,Boxx,Toronto,215,Cyber Mentor Fund,0,Toronto,,2021-09-22,2021,2021 Q3,Series A,USA
2660,1706,730,XpertSea,Quebec,1001,QED Investors,1,Quebec,,2021-08-10,2021,2021 Q3,Series B,USA
2661,1706,730,XpertSea,Quebec,926,Atlantico,1,Quebec,,2021-08-10,2021,2021 Q3,Series B,Trinidad and Tobago
2662,1706,730,XpertSea,Quebec,671,Real Ventures,0,Quebec,,2021-08-10,2021,2021 Q3,Series B,Canada
2663,1706,730,XpertSea,Quebec,993,Obvious Ventures,0,Quebec,,2021-08-10,2021,2021 Q3,Series B,USA
2664,1706,730,XpertSea,Quebec,954,Future Shape,0,Quebec,,2021-08-10,2021,2021 Q3,Series B,France
2665,1802,1867,JITbase,Montreal,121,Bluesky Equities,1,Quebec,Montreal,2021-09-27,2021,2021 Q3,Seed,Canada
2666,1803,1868,samdesk,Edmonton,537,McRock Capital,1,Alberta,,2021-09-29,2021,2021 Q3,Series A,Canada
2667,1803,1868,samdesk,Edmonton,291,Export Development Canada,0,Alberta,,2021-09-29,2021,2021 Q3,Series A,Canada
2668,1804,1216,Semios,Vancouver,568,Morningside Group,1,British Columbia,,2021-09-29,2021,2021 Q3,Series ?,China
2669,1805,1869,Zuva,Toronto,433,Insight Partners,1,Toronto,,2021-09-29,2021,2021 Q3,Series A,USA
2670,121,487,Plum.io,Waterloo,671,Real Ventures,1,Waterloo Region,,2019-09-17,2019,2019 Q3,Seed,Canada
2671,1807,487,Plum.io,Waterloo,671,Real Ventures,1,Waterloo Region,,2021-09-27,2021,2021 Q3,Seed,Canada
2672,1808,53,AutoLeap,Toronto,94,Bain Capital Ventures,1,Toronto,,2021-10-01,2021,2021 Q4,Series A,USA
2673,1810,1877,Coconut Software,Saskatchewan,487,Klass Capital,1,Other,,2021-10-05,2021,2021 Q4,Series B,Canada
2674,1810,1877,Coconut Software,Saskatchewan,424,Information Venture Partners,0,Other,,2021-10-05,2021,2021 Q4,Series B,Canada
2675,1810,1877,Coconut Software,Saskatchewan,710,ScaleUp Ventures,0,Other,,2021-10-05,2021,2021 Q4,Series B,Canada
2676,1810,1877,Coconut Software,Saskatchewan,1282,Conexus Venture Capital,0,Other,,2021-10-05,2021,2021 Q4,Series B,Canada
2677,1821,1886,Phonic,Toronto,872,Y Combinator,0,Toronto,,2021-10-06,2021,2021 Q4,Seed,USA
2678,1822,1887,CostCertified,Calgary,953,FUSE,1,Alberta,Calgary,2021-10-06,2021,2021 Q4,Seed,USA
2679,1822,1887,CostCertified,Calgary,872,Y Combinator,0,Alberta,Calgary,2021-10-06,2021,2021 Q4,Seed,USA
2680,1822,1887,CostCertified,Calgary,879,I2BF Global Ventures,0,Alberta,Calgary,2021-10-06,2021,2021 Q4,Seed,USA
2681,1822,1887,CostCertified,Calgary,463,Jonathan Wasserstrum,0,Alberta,Calgary,2021-10-06,2021,2021 Q4,Seed,North America
2682,1823,1887,CostCertified,Calgary,872,Y Combinator,1,Alberta,Calgary,2021-08-31,2021,2021 Q3,Seed,USA
2683,1825,1889,Big Whale Labs,Vancouver,1007,Samsung Next,0,British Columbia,,2021-10-07,2021,2021 Q4,Pre-Seed,USA
2684,1829,1893,KixCare,Toronto,282,Esplanade Ventures,1,Toronto,,2021-10-12,2021,2021 Q4,Seed,Canada
2685,1830,522,Resq,Toronto,403,Homebrew,0,Toronto,,2021-10-13,2021,2021 Q4,Series A,USA
2686,1830,522,Resq,Toronto,432,Inovia Capital,0,Toronto,,2021-10-13,2021,2021 Q4,Series A,Canada
2687,1830,522,Resq,Toronto,358,Golden Ventures,0,Toronto,,2021-10-13,2021,2021 Q4,Series A,Canada
2688,1832,533,Rose Rocket,Toronto,687,Ripple Ventures,0,Toronto,,2021-10-13,2021,2021 Q4,Series A,Canada
2689,1832,533,Rose Rocket,Toronto,710,ScaleUp Ventures,0,Toronto,,2021-10-13,2021,2021 Q4,Series A,Canada
2690,1832,533,Rose Rocket,Toronto,973,Kevin Mahaffey,0,Toronto,,2021-10-13,2021,2021 Q4,Series A,USA
2691,1833,1132,Trusscore,Palmerston,690,Round13 Capital,1,Other,,2021-10-14,2021,2021 Q4,Series A,Canada
2692,1833,1132,Trusscore,Palmerston,337,Garage Capital,0,Other,,2021-10-14,2021,2021 Q4,Series A,Canada
2693,1834,470,Pathway Medical,Montreal,1045,Amplify Capital,1,Quebec,Montreal,2021-10-14,2021,2021 Q4,Seed,Canada
2694,1834,470,Pathway Medical,Montreal,236,Desjardins Capital,0,Quebec,Montreal,0000-00-00,2021,2021 Q4,Seed,Canada
2695,1834,470,Pathway Medical,Montreal,628,Panache Ventures,0,Quebec,Montreal,2021-10-14,2021,2021 Q4,Seed,Canada
2696,1835,1894,Pani,Victoria,766,Sustainable Development Technology Canada,0,British Columbia,,2021-10-15,2021,2021 Q4,Seed,Canada
2697,1837,1896,FTEX,Montreal,330,Front Row Ventures,1,Quebec,Montreal,2021-10-18,2021,2021 Q4,Pre-Seed,Canada
2698,1838,1897,Bedrock AI,Toronto,360,Good News Ventures,0,Toronto,,2021-10-19,2021,2021 Q4,Seed,Canada
2699,1839,1898,CoLab,Newfoundland,433,Insight Partners,1,East Coast,,2021-10-19,2021,2021 Q4,Series A,USA
2700,1840,336,Lydia AI,Toronto,424,Information Venture Partners,1,Toronto,,2021-10-19,2021,2021 Q4,Series A,Canada
2701,822,43,Armilla AI,Toronto,818,Two Small Fish Ventures,0,Toronto,,2021-05-01,2021,2021 Q2,Pre-Seed,Canada
2703,1841,1899,Hoot Reading,Winnipeg,1304,Spin Master Ventures,1,Other,,2021-10-19,2021,2021 Q4,Seed,Canada
2704,1843,252,Fraction,Vancouver,1001,QED Investors,1,British Columbia,,2021-10-20,2021,2021 Q4,Series A,USA
2705,1843,252,Fraction,Vancouver,419,Impression Ventures,0,British Columbia,,2021-10-20,2021,2021 Q4,Series A,Canada
2706,1843,252,Fraction,Vancouver,652,Primetime Partners,0,British Columbia,,2021-10-20,2021,2021 Q4,Series A,USA
2707,1843,252,Fraction,Vancouver,628,Panache Ventures,0,British Columbia,,2021-10-20,2021,2021 Q4,Series A,Canada
2708,1843,252,Fraction,Vancouver,351,Global Founders Capital,0,British Columbia,,2021-10-20,2021,2021 Q4,Series A,Germany
2709,1844,571,SkyHive,Vancouver,869,Workday Ventures,0,British Columbia,,2021-10-21,2021,2021 Q4,Series B,USA
2710,1844,571,SkyHive,Vancouver,632,Partnership Fund for New York City,0,British Columbia,,2021-10-21,2021,2021 Q4,Series B,USA
2711,1845,1900,Hasu,Toronto,1026,WELL Ventures,1,Toronto,,2021-10-21,2021,2021 Q4,Series ?,Canada
2712,1846,1901,Pocketed,Vancouver,407,Hustle Fund,0,British Columbia,,2021-10-21,2021,2021 Q4,Seed,USA
2713,1816,1164,EmergConnect,Thornhill,1128,Loyal VC,1,Toronto,,2021-10-04,2021,2021 Q4,Pre-Seed,Canada
2714,1816,1164,EmergConnect,Thornhill,525,Maple Leaf Angels,0,Toronto,,2021-10-04,2021,2021 Q4,Pre-Seed,Canada
2715,1816,1164,EmergConnect,Thornhill,330,Front Row Ventures,0,Toronto,,2021-10-04,2021,2021 Q4,Pre-Seed,Canada
2716,1848,1903,Link Investment Management,Calgary,933,Canaccord Genuity Group,1,Alberta,Calgary,2021-10-26,2021,2021 Q4,Series A,Canada
2717,1849,93,Bridgit,Waterloo,104,BDC Capital,0,Waterloo Region,,2021-10-26,2021,2021 Q4,Series B,Canada
2718,1849,93,Bridgit,Waterloo,746,StandUp Ventures,0,Waterloo Region,,2021-10-26,2021,2021 Q4,Series B,Canada
2719,1849,93,Bridgit,Waterloo,1274,Sands Capital,0,Waterloo Region,,2021-10-26,2021,2021 Q4,Series B,USA
2720,1849,93,Bridgit,Waterloo,835,Vanedge Capital,0,Waterloo Region,,2021-10-26,2021,2021 Q4,Series B,Canada
2721,1850,1123,Fellow.app,Ottawa,1075,Craft Ventures,1,Ottawa,,2021-10-27,2021,2021 Q4,Series A,USA
2722,1850,1123,Fellow.app,Ottawa,432,Inovia Capital,0,Ottawa,,2021-10-27,2021,2021 Q4,Series A,Canada
2723,1850,1123,Fellow.app,Ottawa,722,Silicon Valley Bank,0,Ottawa,,2021-10-27,2021,2021 Q4,Series A,USA
2724,1851,1904,ArenaX Labs (AI Arena),Toronto,1148,Paradigm Capital,1,Toronto,,2021-10-27,2021,2021 Q4,Seed,Canada
2725,1851,1904,ArenaX Labs (AI Arena),Toronto,324,Framework Ventures,0,Toronto,,2021-10-27,2021,2021 Q4,Seed,USA
2726,1853,90,Brainbox AI,Montreal,236,Desjardins Capital,0,Quebec,Montreal,0000-00-00,2021,2020 Q4,Series A,Canada
2727,1853,90,Brainbox AI,Montreal,282,Esplanade Ventures,0,Quebec,Montreal,2021-10-28,2021,2020 Q4,Series A,Canada
2728,1854,1906,Optina,Montreal,402,Hike Ventures,0,Quebec,Montreal,2021-10-29,2021,2021 Q4,Series A,USA
2729,1854,1906,Optina,Montreal,539,MEDTEQ+,0,Quebec,Montreal,2021-10-29,2021,2021 Q4,Series A,Canada
2730,1855,1907,Practice,Montreal,908,Tiny Capital,0,Quebec,Montreal,2021-10-29,2021,2021 Q4,Seed,Canada
2731,1856,1835,Float,Toronto,358,Golden Ventures,0,Toronto,,2021-11-03,2021,2021 Q4,Series A,Canada
2732,1856,1835,Float,Toronto,764,Susa Ventures,0,Toronto,,2021-11-03,2021,2021 Q4,Series A,USA
2733,1856,1835,Float,Toronto,908,Tiny Capital,0,Toronto,,2021-11-03,2021,2021 Q4,Series A,Canada
2734,1856,1835,Float,Toronto,337,Garage Capital,0,Toronto,,2021-11-03,2021,2021 Q4,Series A,Canada
2735,1856,1835,Float,Toronto,351,Global Founders Capital,0,Toronto,,2021-11-03,2021,2021 Q4,Series A,Germany
2736,1857,1908,Shakudo,Toronto,358,Golden Ventures,1,Toronto,,2021-11-03,2021,2021 Q4,Seed,Canada
2737,1857,1908,Shakudo,Toronto,337,Garage Capital,0,Toronto,,2021-11-03,2021,2021 Q4,Seed,Canada
2738,1857,1908,Shakudo,Toronto,351,Global Founders Capital,0,Toronto,,2021-11-03,2021,2021 Q4,Seed,Germany
2739,1859,461,Owl.co,Vancouver,512,Luge Capital,1,British Columbia,,2019-08-02,2019,2019 Q3,Seed,Canada
2740,1859,461,Owl.co,Vancouver,419,Impression Ventures,1,British Columbia,,2019-08-02,2019,2019 Q3,Seed,Canada
2741,1859,461,Owl.co,Vancouver,432,Inovia Capital,0,British Columbia,,2019-08-02,2019,2019 Q3,Seed,Canada
2742,1859,461,Owl.co,Vancouver,142,Builders VC,0,British Columbia,,2019-08-02,2019,2019 Q3,Seed,USA
2743,1860,461,Owl.co,Vancouver,953,FUSE,0,British Columbia,,2021-11-03,2021,2021 Q4,Series B,USA
2744,1860,461,Owl.co,Vancouver,419,Impression Ventures,0,British Columbia,,2021-11-03,2021,2021 Q4,Series B,Canada
2745,1860,461,Owl.co,Vancouver,512,Luge Capital,0,British Columbia,,2021-11-03,2021,2021 Q4,Series B,Canada
2746,1860,461,Owl.co,Vancouver,1305,Cota Capital,1,British Columbia,,2021-11-03,2021,2021 Q4,Series B,USA
2747,1860,461,Owl.co,Vancouver,732,Sorenson Capital,0,British Columbia,,2021-11-03,2021,2021 Q4,Series B,USA
2751,1860,461,Owl.co,Vancouver,642,Plug and Play Tech Center,0,British Columbia,,2021-11-03,2021,2021 Q4,Series B,USA
2752,1861,654,Trufan,Toronto,563,Moneta Ventures,0,Toronto,,2021-11-04,2021,2021 Q4,Seed,USA
2753,1861,654,Trufan,Toronto,697,Ryan Holmes,0,Toronto,,2021-11-04,2021,2021 Q4,Seed,Canada
2754,1862,1909,Uvaro,Kitchener,866,White Star Capital,1,Waterloo Region,,2021-11-03,2021,2021 Q4,Series A,USA
2755,1862,1909,Uvaro,Kitchener,104,BDC Capital,0,Waterloo Region,,2021-11-03,2021,2021 Q4,Series A,Canada
2756,1862,1909,Uvaro,Kitchener,671,Real Ventures,0,Waterloo Region,,2021-11-03,2021,2021 Q4,Series A,Canada
2757,1862,1909,Uvaro,Kitchener,871,XFund,0,Waterloo Region,,2021-11-03,2021,2021 Q4,Series A,USA
2758,1862,1909,Uvaro,Kitchener,337,Garage Capital,0,Waterloo Region,,2021-11-03,2021,2021 Q4,Series A,Canada
2759,1864,1911,Mysa,St. Johns,690,Round13 Capital,0,East Coast,,2021-11-03,2021,2021 Q4,Series B,Canada
2760,1864,1911,Mysa,St. Johns,104,BDC Capital,0,East Coast,,2021-11-03,2021,2021 Q4,Series B,Canada
2761,1864,1911,Mysa,St. Johns,291,Export Development Canada,0,East Coast,,2021-11-03,2021,2021 Q4,Series B,Canada
2762,1864,1911,Mysa,St. Johns,1301,Killick Capital,0,East Coast,,2021-11-03,2021,2021 Q4,Series B,Canada
2763,1865,738,GHGSat,Montreal,766,Sustainable Development Technology Canada,1,Quebec,Montreal,2021-11-05,2021,2021 Q4,Series ?,Canada
2764,1866,1912,Bolt Logistics,Toronto,873,Yaletown Partners,1,Toronto,,2021-11-08,2021,2021 Q4,Series B,Canada
2765,1866,1912,Bolt Logistics,Toronto,602,Northleaf Capital Partners,0,Toronto,,2021-11-08,2021,2021 Q4,Series B,Canada
2766,1867,1913,Bandit Labs,Vancouver,93,Badhouse Ventures,1,British Columbia,,2021-11-08,2021,2021 Q4,Pre-Seed,Canada
2767,1868,1914,Gradient MSP,Calgary,73,Anthos Capital,1,Alberta,Calgary,2021-11-08,2021,2021 Q4,Series A,USA
2768,1868,1914,Gradient MSP,Calgary,1017,StoneMill Ventures,0,Alberta,Calgary,2021-11-08,2021,2021 Q4,Series A,USA
2769,1868,1914,Gradient MSP,Calgary,18,Accelerate Fund,0,Alberta,Calgary,2021-11-08,2021,2021 Q4,Series A,Canada
2770,1869,1915,Node,Toronto,774,Techstars,1,Toronto,,2021-11-08,2021,2021 Q4,Seed,USA
2771,105,535,RouteThis,Waterloo,690,Round13 Capital,1,Waterloo Region,,2019-08-16,2019,2019 Q3,Series ?,Canada
